timestamp,r_state,r_thumb,r_index,r_middle,r_ring,r_pinky,l_state,l_thumb,l_index,l_middle,l_ring,l_pinky
1773468245.4073946,,,,,,,,,,,,
1773468245.5043852,,,,,,,,,,,,
1773468245.5964363,,,,,,,,,,,,
1773468245.6868508,,,,,,,,,,,,
1773468245.7963548,,,,,,,,,,,,
1773468245.8845785,,,,,,,,,,,,
1773468245.993148,,,,,,,,,,,,
1773468246.0839186,,,,,,,,,,,,
1773468246.2001834,,,,,,,,,,,,
1773468246.2860198,,,,,,,,,,,,
1773468246.386543,,,,,,,,,,,,
1773468246.491232,,,,,,,,,,,,
1773468246.602129,,,,,,,,,,,,
1773468246.6849504,,,,,,,,,,,,
1773468246.8029997,,,,,,,,,,,,
1773468246.9024432,,,,,,,,,,,,
1773468247.0038276,,,,,,,,,,,,
1773468247.1096091,,,,,,,,,,,,
1773468247.202492,,,,,,,,,,,,
1773468247.2843957,,,,,,,,,,,,
1773468247.3828895,,,,,,,,,,,,
1773468247.4836586,,,,,,,,,,,,
1773468247.5711923,,,,,,,,,,,,
1773468247.6658328,,,,,,,,,,,,
1773468247.7563524,,,,,,,,,,,,
1773468247.8535876,,,,,,,,,,,,
1773468247.9462953,,,,,,,,,,,,
1773468248.0516276,,,,,,,,,,,,
1773468248.1606324,,,,,,,,,,,,
1773468248.2760677,,,,,,,,,,,,
1773468248.3723025,,,,,,,,,,,,
1773468248.4841492,,,,,,,,,,,,
1773468248.582201,,,,,,,,,,,,
1773468248.7003129,,,,,,,,,,,,
1773468248.823218,,,,,,,,,,,,
1773468248.939346,,,,,,,,,,,,
1773468249.0398376,,,,,,,,,,,,
1773468249.160771,,,,,,,,,,,,
1773468249.2488766,,,,,,,,,,,,
1773468249.3580105,,,,,,,,,,,,
1773468249.4491072,,,,,,,,,,,,
1773468249.5645342,,,,,,,,,,,,
1773468249.6670866,,,,,,,,,,,,
1773468249.7571673,,,,,,,,,,,,
1773468249.8562367,,,,,,,,,,,,
1773468249.94342,,,,,,,,,,,,
1773468250.0361013,,,,,,,,,,,,
1773468250.1298943,,,,,,,,,,,,
1773468250.2274082,,,,,,,,,,,,
1773468250.3131468,,,,,,,,,,,,
1773468250.406845,,,,,,,,,,,,
1773468250.504139,,,,,,,,,,,,
1773468250.5969367,,,,,,,,,,,,
1773468250.7046921,,,,,,,,,,,,
1773468250.793886,,,,,,,,,,,,
1773468250.906948,,,,,,,,,,,,
1773468250.9964209,,,,,,,,,,,,
1773468251.108008,,,,,,,,,,,,
1773468251.1950638,,,,,,,,,,,,
1773468251.2875502,,,,,,,,,,,,
1773468251.3844252,,,,,,,,,,,,
1773468251.4765506,,,,,,,,,,,,
1773468251.569858,,,,,,,,,,,,
1773468251.6644695,,,,,,,,,,,,
1773468251.7514594,,,,,,,,,,,,
1773468251.8438773,,,,,,,,,,,,
1773468251.9371457,,,,,,,,,,,,
1773468252.0506709,,,,,,,,,,,,
1773468252.1378272,,,,,,,,,,,,
1773468252.2304504,,,,,,,,,,,,
1773468252.3233252,,,,,,,,,,,,
1773468252.4173791,,,,,,,,,,,,
1773468252.511281,,,,,,,,,,,,
1773468252.6013951,,,,,,,,,,,,
1773468252.6948469,,,,,,,,,,,,
1773468252.792671,,,,,,,,,,,,
1773468252.8790922,,,,,,,,,,,,
1773468252.9881542,,,,,,,,,,,,
1773468253.0863035,,,,,,,,,,,,
1773468253.1937041,,,,,,,,,,,,
1773468253.280301,,,,,,,,,,,,
1773468253.3979428,,,,,,,,,,,,
1773468253.50245,,,,,,,,,,,,
1773468253.6119177,,,,,,,,,,,,
1773468253.701499,,,,,,,,,,,,
1773468253.792038,,,,,,,,,,,,
1773468253.8881867,,,,,,,,,,,,
1773468253.9780297,,,,,,,,,,,,
1773468254.0731606,,,,,,,,,,,,
1773468254.1666017,,,,,,,,,,,,
1773468254.2724566,,,,,,,,,,,,
1773468254.3706713,,,,,,,,,,,,
1773468254.474034,,,,,,,,,,,,
1773468254.571024,,,,,,,,,,,,
1773468254.6781452,,,,,,,,,,,,
1773468254.770304,,,,,,,,,,,,
1773468254.8636599,,,,,,,,,,,,
1773468254.9513867,,,,,,,,,,,,
1773468255.0503693,,,,,,,,,,,,
1773468255.1427262,,,,,,,,,,,,
1773468255.229911,,,,,,,,,,,,
1773468255.3253834,,,,,,,,,,,,
1773468255.431235,,,,,,,,,,,,
1773468255.5383575,,,,,,,,,,,,
1773468255.6350117,,,,,,,,,,,,
1773468255.7321293,,,,,,,,,,,,
1773468255.8464258,,,,,,,,,,,,
1773468255.953762,,,,,,,,,,,,
1773468256.0624895,,,,,,,,,,,,
1773468256.1713753,,,,,,,,,,,,
1773468256.2626514,,,,,,,,,,,,
1773468256.3723588,,,,,,,,,,,,
1773468256.4729638,,,,,,,,,,,,
1773468256.5887542,,,,,,,,,,,,
1773468256.710132,,,,,,,,,,,,
1773468256.8147502,,,,,,,,,,,,
1773468256.9152865,,,,,,,,,,,,
1773468257.0107071,,,,,,,,,,,,
1773468257.1039612,,,,,,,,,,,,
1773468257.2201264,,,,,,,,,,,,
1773468257.315348,,,,,,,,,,,,
1773468257.4283757,,,,,,,,,,,,
1773468257.5324492,,,,,,,,,,,,
1773468257.6417055,,,,,,,,,,,,
1773468257.728325,,,,,,,,,,,,
1773468257.8460054,,,,,,,,,,,,
1773468257.9465628,,,,,,,,,,,,
1773468258.0556448,,,,,,,,,,,,
1773468258.1548917,,,,,,,,,,,,
1773468258.2634664,,,,,,,,,,,,
1773468258.3640711,,,,,,,,,,,,
1773468258.4697235,,,,,,,,,,,,
1773468258.597224,,,,,,,,,,,,
1773468258.7123177,,,,,,,,,,,,
1773468258.8264673,,,,,,,,,,,,
1773468258.8936365,,,,,,,,,,,,
1773468258.986792,,,,,,,,,,,,
1773468259.0794847,,,,,,,,,,,,
1773468259.1871655,,,,,,,,,,,,
1773468259.27536,,,,,,,,,,,,
1773468259.4003477,,,,,,,,,,,,
1773468259.4918063,,,,,,,,,,,,
1773468259.5942748,,,,,,,,,,,,
1773468259.6981428,,,,,,,,,,,,
1773468259.8092992,,,,,,,,,,,,
1773468259.8997347,,,,,,,,,,,,
1773468259.992717,,,,,,,,,,,,
1773468260.0950243,,,,,,,,,,,,
1773468260.1982288,,,,,,,,,,,,
1773468260.295581,,,,,,,,,,,,
1773468260.410198,,,,,,,,,,,,
1773468260.527902,,,,,,,,,,,,
1773468260.6232357,,,,,,,,,,,,
1773468260.713575,,,,,,,,,,,,
1773468260.8111706,,,,,,,,,,,,
1773468260.9267597,,,,,,,,,,,,
1773468261.0269039,,,,,,,,,,,,
1773468261.1476812,,,,,,,,,,,,
1773468261.232832,,,,,,,,,,,,
1773468261.3370545,,,,,,,,,,,,
1773468261.4417822,,,,,,,,,,,,
1773468261.5480149,,,,,,,,,,,,
1773468261.6395981,,,,,,,,,,,,
1773468261.7509596,,,,,,,,,,,,
1773468261.8341267,,,,,,,,,,,,
1773468261.9535341,,,,,,,,,,,,
1773468262.0576668,,,,,,,,,,,,
1773468262.1526656,,,,,,,,,,,,
1773468262.2392387,,,,,,,,,,,,
1773468262.354532,,,,,,,,,,,,
1773468262.4581423,,,,,,,,,,,,
1773468262.5482664,,,,,,,,,,,,
1773468262.6410975,,,,,,,,,,,,
1773468262.7615516,,,,,,,,,,,,
1773468262.8622415,,,,,,,,,,,,
1773468262.9556673,,,,,,,,,,,,
1773468263.0447738,,,,,,,,,,,,
1773468263.1579325,,,,,,,,,,,,
1773468263.2759464,,,,,,,,,,,,
1773468263.3719506,,,,,,,,,,,,
1773468263.4660614,,,,,,,,,,,,
1773468263.5502987,,,,,,,,,,,,
1773468263.647224,,,,,,,,,,,,
1773468263.7446132,,,,,,,,,,,,
1773468263.8360658,,,,,,,,,,,,
1773468263.925351,,,,,,,,,,,,
1773468264.0290382,,,,,,,,,,,,
1773468264.1350107,,,,,,,,,,,,
1773468264.2434242,,,,,,,,,,,,
1773468264.356568,,,,,,,,,,,,
1773468264.4497461,,,,,,,,,,,,
1773468264.5715916,,,,,,,,,,,,
1773468264.6696792,,,,,,,,,,,,
1773468264.7730813,,,,,,,,,,,,
1773468264.8810537,,,,,,,,,,,,
1773468264.977403,,,,,,,,,,,,
1773468265.0725172,,,,,,,,,,,,
1773468265.1855524,,,,,,,,,,,,
1773468265.2942524,,,,,,,,,,,,
1773468265.4031498,,,,,,,,,,,,
1773468265.5079358,,,,,,,,,,,,
1773468265.6192443,,,,,,,,,,,,
1773468265.6889334,,,,,,,,,,,,
1773468265.7847154,,,,,,,,,,,,
1773468265.909301,,,,,,,,,,,,
1773468266.0058243,,,,,,,,,,,,
1773468266.123948,,,,,,,,,,,,
1773468266.2301455,,,,,,,,,,,,
1773468266.328751,,,,,,,,,,,,
1773468266.429578,,,,,,,,,,,,
1773468266.5153074,,,,,,,,,,,,
1773468266.6147518,,,,,,,,,,,,
1773468266.7233694,,,,,,,,,,,,
1773468266.811237,,,,,,,,,,,,
1773468266.9108012,,,,,,,,,,,,
1773468267.0099177,,,,,,,,,,,,
1773468267.1290855,,,,,,,,,,,,
1773468267.2401507,,,,,,,,,,,,
1773468267.3380263,,,,,,,,,,,,
1773468267.4322855,,,,,,,,,,,,
1773468267.532905,,,,,,,,,,,,
1773468267.630471,,,,,,,,,,,,
1773468267.744846,,,,,,,,,,,,
1773468267.8391097,,,,,,,,,,,,
1773468267.9451103,,,,,,,,,,,,
1773468268.0383148,,,,,,,,,,,,
1773468268.1478748,,,,,,,,,,,,
1773468268.2494493,,,,,,,,,,,,
1773468268.3429923,,,,,,,,,,,,
1773468268.4396944,,,,,,,,,,,,
1773468268.544044,,,,,,,,,,,,
1773468268.6436362,,,,,,,,,,,,
1773468268.752754,,,,,,,,,,,,
1773468268.8632538,,,,,,,,,,,,
1773468268.9581249,,,,,,,,,,,,
1773468269.0717275,,,,,,,,,,,,
1773468269.1629303,,,,,,,,,,,,
1773468269.2455578,,,,,,,,,,,,
1773468269.34614,,,,,,,,,,,,
1773468269.4369135,,,,,,,,,,,,
1773468269.5379567,,,,,,,,,,,,
1773468269.641068,,,,,,,,,,,,
1773468269.751889,,,,,,,,,,,,
1773468269.8381655,,,,,,,,,,,,
1773468269.9303155,,,,,,,,,,,,
1773468270.0238256,,,,,,,,,,,,
1773468270.122657,,,,,,,,,,,,
1773468270.224743,,,,,,,,,,,,
1773468270.3202052,,,,,,,,,,,,
1773468270.4354608,,,,,,,,,,,,
1773468270.5343046,,,,,,,,,,,,
1773468270.62788,,,,,,,,,,,,
1773468270.7234838,,,,,,,,,,,,
1773468270.83315,,,,,,,,,,,,
1773468270.9205136,,,,,,,,,,,,
1773468271.0289667,,,,,,,,,,,,
1773468271.1246912,,,,,,,,,,,,
1773468271.2300122,,,,,,,,,,,,
1773468271.3259394,,,,,,,,,,,,
1773468271.431943,,,,,,,,,,,,
1773468271.5222921,,,,,,,,,,,,
1773468271.6327064,,,,,,,,,,,,
1773468271.7235782,,,,,,,,,,,,
1773468271.8189354,,,,,,,,,,,,
1773468271.9130113,,,,,,,,,,,,
1773468272.007021,,,,,,,,,,,,
1773468272.1111562,,,,,,,,,,,,
1773468272.2071893,,,,,,,,,,,,
1773468272.311566,,,,,,,,,,,,
1773468272.4045742,,,,,,,,,,,,
1773468272.4883451,,,,,,,,,,,,
1773468272.5916872,,,,,,,,,,,,
1773468272.6881764,,,,,,,,,,,,
1773468272.7934377,,,,,,,,,,,,
1773468272.8771827,,,,,,,,,,,,
1773468272.9754963,,,,,,,,,,,,
1773468273.067896,,,,,,,,,,,,
1773468273.1634798,,,,,,,,,,,,
1773468273.2534935,,,,,,,,,,,,
1773468273.3478458,,,,,,,,,,,,
1773468273.4632215,,,,,,,,,,,,
1773468273.5632622,,,,,,,,,,,,
1773468273.6594293,,,,,,,,,,,,
1773468273.7450955,,,,,,,,,,,,
1773468273.8578908,,,,,,,,,,,,
1773468273.9479227,,,,,,,,,,,,
1773468274.0473394,,,,,,,,,,,,
1773468274.1392157,,,,,,,,,,,,
1773468274.2282143,,,,,,,,,,,,
1773468274.3235016,,,,,,,,,,,,
1773468274.4157715,,,,,,,,,,,,
1773468274.505222,,,,,,,,,,,,
1773468274.5994637,,,,,,,,,,,,
1773468274.6982787,,,,,,,,,,,,
1773468274.8020341,,,,,,,,,,,,
1773468274.8953555,,,,,,,,,,,,
1773468275.0087235,,,,,,,,,,,,
1773468275.1134217,,,,,,,,,,,,
1773468275.2081878,,,,,,,,,,,,
1773468275.2957108,,,,,,,,,,,,
1773468275.4089873,,,,,,,,,,,,
1773468275.5039918,,,,,,,,,,,,
1773468275.6047924,,,,,,,,,,,,
1773468275.7041826,,,,,,,,,,,,
1773468275.8121846,,,,,,,,,,,,
1773468275.9173641,,,,,,,,,,,,
1773468276.028269,,,,,,,,,,,,
1773468276.1148612,,,,,,,,,,,,
1773468276.2142467,,,,,,,,,,,,
1773468276.295508,,,,,,,,,,,,
1773468276.4004846,,,,,,,,,,,,
1773468276.506855,,,,,,,,,,,,
1773468276.6104074,,,,,,,,,,,,
1773468276.710344,,,,,,,,,,,,
1773468276.8340821,,,,,,,,,,,,
1773468276.9508474,,,,,,,,,,,,
1773468277.044687,,,,,,,,,,,,
1773468277.1578815,,,,,,,,,,,,
1773468277.2571456,,,,,,,,,,,,
1773468277.370495,,,,,,,,,,,,
1773468277.4639,,,,,,,,,,,,
1773468277.5509174,,,,,,,,,,,,
1773468277.6429348,,,,,,,,,,,,
1773468277.739949,,,,,,,,,,,,
1773468277.836033,,,,,,,,,,,,
1773468277.9353843,,,,,,,,,,,,
1773468278.0377495,,,,,,,,,,,,
1773468278.1437297,,,,,,,,,,,,
1773468278.2490895,,,,,,,,,,,,
1773468278.3411415,,,,,,,,,,,,
1773468278.4351892,,,,,,,,,,,,
1773468278.529472,,,,,,,,,,,,
1773468278.6512046,,,,,,,,,,,,
1773468278.7434,,,,,,,,,,,,
1773468278.8397386,,,,,,,,,,,,
1773468278.9346635,,,,,,,,,,,,
1773468279.0501614,,,,,,,,,,,,
1773468279.1468658,,,,,,,,,,,,
1773468279.2521582,,,,,,,,,,,,
1773468279.3446238,,,,,,,,,,,,
1773468279.4514143,,,,,,,,,,,,
1773468279.5357115,,,,,,,,,,,,
1773468279.652992,,,,,,,,,,,,
1773468279.7411602,,,,,,,,,,,,
1773468279.8538573,,,,,,,,,,,,
1773468279.9414248,,,,,,,,,,,,
1773468280.0584896,,,,,,,,,,,,
1773468280.1818092,,,,,,,,,,,,
1773468280.2812176,,,,,,,,,,,,
1773468280.3949006,,,,,,,,,,,,
1773468280.4893606,,,,,,,,,,,,
1773468280.590368,,,,,,,,,,,,
1773468280.6880338,,,,,,,,,,,,
1773468280.7917383,,,,,,,,,,,,
1773468280.8843436,,,,,,,,,,,,
1773468280.9956837,,,,,,,,,,,,
1773468281.0843842,,,,,,,,,,,,
1773468281.193829,,,,,,,,,,,,
1773468281.284377,,,,,,,,,,,,
1773468281.399025,,,,,,,,,,,,
1773468281.4865398,,,,,,,,,,,,
1773468281.5818627,,,,,,,,,,,,
1773468281.6716619,,,,,,,,,,,,
1773468281.7633467,,,,,,,,,,,,
1773468281.872183,,,,,,,,,,,,
1773468281.9603,,,,,,,,,,,,
1773468282.072388,,,,,,,,,,,,
1773468282.161146,,,,,,,,,,,,
1773468282.268068,,,,,,,,,,,,
1773468282.363335,,,,,,,,,,,,
1773468282.4755242,,,,,,,,,,,,
1773468282.564,,,,,,,,,,,,
1773468282.669144,,,,,,,,,,,,
1773468282.763786,,,,,,,,,,,,
1773468282.8549988,,,,,,,,,,,,
1773468282.9548755,,,,,,,,,,,,
1773468283.0746765,,,,,,,,,,,,
1773468283.165905,,,,,,,,,,,,
1773468283.25316,,,,,,,,,,,,
1773468283.3490689,,,,,,,,,,,,
1773468283.444313,,,,,,,,,,,,
1773468283.550112,,,,,,,,,,,,
1773468283.6420312,,,,,,,,,,,,
1773468283.7507927,,,,,,,,,,,,
1773468283.8482232,,,,,,,,,,,,
1773468283.9452872,,,,,,,,,,,,
1773468284.0496094,,,,,,,,,,,,
1773468284.1710038,,,,,,,,,,,,
1773468284.2582114,,,,,,,,,,,,
1773468284.3573768,,,,,,,,,,,,
1773468284.4605882,,,,,,,,,,,,
1773468284.5723155,,,,,,,,,,,,
1773468284.6660342,,,,,,,,,,,,
1773468284.7537062,,,,,,,,,,,,
1773468284.850111,,,,,,,,,,,,
1773468284.9382915,,,,,,,,,,,,
1773468285.0377674,,,,,,,,,,,,
1773468285.1253753,,,,,,,,,,,,
1773468285.2343519,,,,,,,,,,,,
1773468285.326008,,,,,,,,,,,,
1773468285.4431472,,,,,,,,,,,,
1773468285.5423257,,,,,,,,,,,,
1773468285.6412609,,,,,,,,,,,,
1773468285.7429395,,,,,,,,,,,,
1773468285.8542366,,,,,,,,,,,,
1773468285.941503,,,,,,,,,,,,
1773468286.0410397,,,,,,,,,,,,
1773468286.14115,,,,,,,,,,,,
1773468286.2405596,,,,,,,,,,,,
1773468286.3312132,,,,,,,,,,,,
1773468286.4259937,,,,,,,,,,,,
1773468286.5222297,,,,,,,,,,,,
1773468286.6390445,,,,,,,,,,,,
1773468286.739063,,,,,,,,,,,,
1773468286.8607874,,,,,,,,,,,,
1773468286.9478633,,,,,,,,,,,,
1773468287.046394,,,,,,,,,,,,
1773468287.1379292,,,,,,,,,,,,
1773468287.2347307,,,,,,,,,,,,
1773468287.342172,,,,,,,,,,,,
1773468287.463676,,,,,,,,,,,,
1773468287.553557,,,,,,,,,,,,
1773468287.649988,,,,,,,,,,,,
1773468287.740584,,,,,,,,,,,,
1773468287.837298,,,,,,,,,,,,
1773468287.9380882,,,,,,,,,,,,
1773468288.0357563,,,,,,,,,,,,
1773468288.1256604,,,,,,,,,,,,
1773468288.2244582,,,,,,,,,,,,
1773468288.29483,,,,,,,,,,,,
1773468288.414703,,,,,,,,,,,,
1773468288.535964,,,,,,,,,,,,
1773468288.6410244,,,,,,,,,,,,
1773468288.74807,,,,,,,,,,,,
1773468288.841604,,,,,,,,,,,,
1773468288.9274473,,,,,,,,,,,,
1773468289.023706,,,,,,,,,,,,
1773468289.119848,,,,,,,,,,,,
1773468289.2252634,,,,,,,,,,,,
1773468289.331584,,,,,,,,,,,,
1773468289.4255044,,,,,,,,,,,,
1773468289.5179718,,,,,,,,,,,,
1773468289.6090734,,,,,,,,,,,,
1773468289.7010515,,,,,,,,,,,,
1773468289.8144317,,,,,,,,,,,,
1773468289.913994,,,,,,,,,,,,
1773468290.0316503,,,,,,,,,,,,
1773468290.1544414,,,,,,,,,,,,
1773468290.2717588,,,,,,,,,,,,
1773468290.3680756,,,,,,,,,,,,
1773468290.4621203,,,,,,,,,,,,
1773468290.5522268,,,,,,,,,,,,
1773468290.644476,,,,,,,,,,,,
1773468290.753079,,,,,,,,,,,,
1773468290.84799,,,,,,,,,,,,
1773468290.9508574,,,,,,,,,,,,
1773468291.0445888,,,,,,,,,,,,
1773468291.152237,,,,,,,,,,,,
1773468291.243923,,,,,,,,,,,,
1773468291.3356104,,,,,,,,,,,,
1773468291.431668,,,,,,,,,,,,
1773468291.5261002,,,,,,,,,,,,
1773468291.6266525,,,,,,,,,,,,
1773468291.7266595,,,,,,,,,,,,
1773468291.833804,,,,,,,,,,,,
1773468291.921507,,,,,,,,,,,,
1773468292.0364227,,,,,,,,,,,,
1773468292.1360426,,,,,,,,,,,,
1773468292.2369773,,,,,,,,,,,,
1773468292.327738,,,,,,,,,,,,
1773468292.4362996,,,,,,,,,,,,
1773468292.5250788,,,,,,,,,,,,
1773468292.6193507,,,,,,,,,,,,
1773468292.7113261,,,,,,,,,,,,
1773468292.789387,,,,,,,,,,,,
1773468292.9035118,,,,,,,,,,,,
1773468293.0044703,,,,,,,,,,,,
1773468293.1175544,,,,,,,,,,,,
1773468293.2375166,,,,,,,,,,,,
1773468293.3272123,,,,,,,,,,,,
1773468293.4275422,,,,,,,,,,,,
1773468293.5356877,,,,,,,,,,,,
1773468293.6607733,,,,,,,,,,,,
1773468293.785649,,,,,,,,,,,,
1773468293.8881497,,,,,,,,,,,,
1773468293.9969828,,,,,,,,,,,,
1773468294.1240106,,,,,,,,,,,,
1773468294.2212012,,,,,,,,,,,,
1773468294.3382344,,,,,,,,,,,,
1773468294.4627323,,,,,,,,,,,,
1773468294.562073,,,,,,,,,,,,
1773468294.6594002,,,,,,,,,,,,
1773468294.761227,,,,,,,,,,,,
1773468294.8580294,,,,,,,,,,,,
1773468294.9503622,,,,,,,,,,,,
1773468295.06054,,,,,,,,,,,,
1773468295.149501,,,,,,,,,,,,
1773468295.2397993,,,,,,,,,,,,
1773468295.3357925,,,,,,,,,,,,
1773468295.4299035,,,,,,,,,,,,
1773468295.524581,,,,,,,,,,,,
1773468295.6114235,,,,,,,,,,,,
1773468295.7033083,,,,,,,,,,,,
1773468295.7959828,,,,,,,,,,,,
1773468295.8914955,,,,,,,,,,,,
1773468295.9982045,,,,,,,,,,,,
1773468296.0957587,,,,,,,,,,,,
1773468296.1825142,,,,,,,,,,,,
1773468296.2768092,,,,,,,,,,,,
1773468296.3695316,,,,,,,,,,,,
1773468296.4673061,,,,,,,,,,,,
1773468296.5465088,,,,,,,,,,,,
1773468296.647943,,,,,,,,,,,,
1773468296.7415817,,,,,,,,,,,,
1773468296.8376691,,,,,,,,,,,,
1773468296.9226854,,,,,,,,,,,,
1773468297.018941,,,,,,,,,,,,
1773468297.1150684,,,,,,,,,,,,
1773468297.2081158,,,,,,,,,,,,
1773468297.2937598,,,,,,,,,,,,
1773468297.3836083,,,,,,,,,,,,
1773468297.501047,,,,,,,,,,,,
1773468297.5879447,,,,,,,,,,,,
1773468297.6848028,,,,,,,,,,,,
1773468297.7773523,,,,,,,,,,,,
1773468297.871649,,,,,,,,,,,,
1773468297.9594266,,,,,,,,,,,,
1773468298.0582325,,,,,,,,,,,,
1773468298.16827,,,,,,,,,,,,
1773468298.283644,,,,,,,,,,,,
1773468298.3752408,,,,,,,,,,,,
1773468298.4643393,,,,,,,,,,,,
1773468298.562936,,,,,,,,,,,,
1773468298.6596742,,,,,,,,,,,,
1773468298.7480006,,,,,,,,,,,,
1773468298.843633,,,,,,,,,,,,
1773468298.935325,,,,,,,,,,,,
1773468299.0305955,,,,,,,,,,,,
1773468299.1210957,,,,,,,,,,,,
1773468299.216694,,,,,,,,,,,,
1773468299.3043785,,,,,,,,,,,,
1773468299.3977513,,,,,,,,,,,,
1773468299.50972,,,,,,,,,,,,
1773468299.6013043,,,,,,,,,,,,
1773468299.6979506,,,,,,,,,,,,
1773468299.8020651,,,,,,,,,,,,
1773468299.9123716,,,,,,,,,,,,
1773468300.001761,,,,,,,,,,,,
1773468300.1129453,,,,,,,,,,,,
1773468300.2025156,,,,,,,,,,,,
1773468300.312319,,,,,,,,,,,,
1773468300.4045677,,,,,,,,,,,,
1773468300.5156784,,,,,,,,,,,,
1773468300.6043484,,,,,,,,,,,,
1773468300.7110794,,,,,,,,,,,,
1773468300.8044498,,,,,,,,,,,,
1773468300.9145718,,,,,,,,,,,,
1773468301.010023,,,,,,,,,,,,
1773468301.1021817,,,,,,,,,,,,
1773468301.192701,,,,,,,,,,,,
1773468301.2844312,,,,,,,,,,,,
1773468301.3991625,,,,,,,,,,,,
1773468301.4873996,,,,,,,,,,,,
1773468301.5853143,,,,,,,,,,,,
1773468301.6705117,,,,,,,,,,,,
1773468301.76926,,,,,,,,,,,,
1773468301.8272862,,,,,,,,,,,,
1773468301.921475,,,,,,,,,,,,
1773468302.0108457,,,,,,,,,,,,
1773468302.1064203,,,,,,,,,,,,
1773468302.2031522,,,,,,,,,,,,
1773468302.3218555,,,,,,,,,,,,
1773468302.4124491,,,,,,,,,,,,
1773468302.5062954,,,,,,,,,,,,
1773468302.5998738,,,,,,,,,,,,
1773468302.697944,,,,,,,,,,,,
1773468302.8050468,,,,,,,,,,,,
1773468302.9052477,,,,,,,,,,,,
1773468302.9978602,,,,,,,,,,,,
1773468303.0981762,,,,,,,,,,,,
1773468303.2014136,,,,,,,,,,,,
1773468303.2777133,,,,,,,,,,,,
1773468303.372181,,,,,,,,,,,,
1773468303.4811602,,,,,,,,,,,,
1773468303.5754466,,,,,,,,,,,,
1773468303.6859057,,,,,,,,,,,,
1773468303.7737825,,,,,,,,,,,,
1773468303.873538,,,,,,,,,,,,
1773468303.962834,,,,,,,,,,,,
1773468304.0401134,,,,,,,,,,,,
1773468304.1524758,,,,,,,,,,,,
1773468304.2394605,,,,,,,,,,,,
1773468304.3481574,,,,,,,,,,,,
1773468304.4436846,,,,,,,,,,,,
1773468304.548026,,,,,,,,,,,,
1773468304.6421025,,,,,,,,,,,,
1773468304.7507997,,,,,,,,,,,,
1773468304.8414056,,,,,,,,,,,,
1773468304.9516394,,,,,,,,,,,,
1773468305.0439808,,,,,,,,,,,,
1773468305.1555789,,,,,,,,,,,,
1773468305.2429864,,,,,,,,,,,,
1773468305.3381386,,,,,,,,,,,,
1773468305.4352148,,,,,,,,,,,,
1773468305.5581987,,,,,,,,,,,,
1773468305.6597593,,,,,,,,,,,,
1773468305.7542226,,,,,,,,,,,,
1773468305.8464942,,,,,,,,,,,,
1773468305.939872,,,,,,,,,,,,
1773468306.033031,,,,,,,,,,,,
1773468306.127865,,,,,,,,,,,,
1773468306.230918,,,,,,,,,,,,
1773468306.3254895,,,,,,,,,,,,
1773468306.431299,,,,,,,,,,,,
1773468306.5265362,,,,,,,,,,,,
1773468306.6163387,,,,,,,,,,,,
1773468306.7140605,,,,,,,,,,,,
1773468306.80516,,,,,,,,,,,,
1773468306.8951933,,,,,,,,,,,,
1773468306.9890754,,,,,,,,,,,,
1773468307.0856597,,,,,,,,,,,,
1773468307.1813722,,,,,,,,,,,,
1773468307.2817113,,,,,,,,,,,,
1773468307.3802693,,,,,,,,,,,,
1773468307.489055,,,,,,,,,,,,
1773468307.5947318,,,,,,,,,,,,
1773468307.6843386,,,,,,,,,,,,
1773468307.7662213,,,,,,,,,,,,
1773468307.8676147,,,,,,,,,,,,
1773468307.9655957,,,,,,,,,,,,
1773468308.057644,,,,,,,,,,,,
1773468308.1482658,,,,,,,,,,,,
1773468308.2531,,,,,,,,,,,,
1773468308.3467727,,,,,,,,,,,,
1773468308.4593425,,,,,,,,,,,,
1773468308.5444171,,,,,,,,,,,,
1773468308.6590145,,,,,,,,,,,,
1773468308.753458,,,,,,,,,,,,
1773468308.8481855,,,,,,,,,,,,
1773468308.9465582,,,,,,,,,,,,
1773468309.0615442,,,,,,,,,,,,
1773468309.1447513,,,,,,,,,,,,
1773468309.2432537,,,,,,,,,,,,
1773468309.3346136,,,,,,,,,,,,
1773468309.433269,,,,,,,,,,,,
1773468309.5364993,,,,,,,,,,,,
1773468309.634726,,,,,,,,,,,,
1773468309.7373712,,,,,,,,,,,,
1773468309.8303447,,,,,,,,,,,,
1773468309.9413154,,,,,,,,,,,,
1773468310.0339973,,,,,,,,,,,,
1773468310.143379,,,,,,,,,,,,
1773468310.226841,,,,,,,,,,,,
1773468310.343953,,,,,,,,,,,,
1773468310.437967,,,,,,,,,,,,
1773468310.561699,,,,,,,,,,,,
1773468310.6815298,,,,,,,,,,,,
1773468310.765294,,,,,,,,,,,,
1773468310.8866293,,,,,,,,,,,,
1773468310.992522,,,,,,,,,,,,
1773468311.0983331,,,,,,,,,,,,
1773468311.1857464,,,,,,,,,,,,
1773468311.2792158,,,,,,,,,,,,
1773468311.3766313,,,,,,,,,,,,
1773468311.4688745,,,,,,,,,,,,
1773468311.563808,,,,,,,,,,,,
1773468311.6822147,,,,,,,,,,,,
1773468311.7770464,,,,,,,,,,,,
1773468311.8697295,,,,,,,,,,,,
1773468311.9573684,,,,,,,,,,,,
1773468312.0536995,,,,,,,,,,,,
1773468312.128108,,,,,,,,,,,,
